Timestamp,Open,High,Low,Close,Volume
1704703560000,43933.0,43935.5,43932.5,43932.5,4.40923569
1704703620000,43932.5,43932.5,43915.0,43923.5,7.34211285
1704703680000,43935.0,43935.0,43935.0,43935.0,0.84283601
1704703740000,43935.0,43935.0,43935.0,43935.0,0.0
1704703800000,43940.0,43943.5,43940.0,43943.5,1.22004703
1704703860000,43940.0,43940.0,43933.0,43933.0,0.00910405
1704703920000,43933.0,43941.0,43933.0,43941.0,4.54713887
1704703980000,43926.0,43926.0,43924.5,43924.5,3.49121783
1704704040000,43924.5,43924.5,43924.5,43924.5,19.43106922
1704704100000,43911.0,43911.0,43907.5,43907.5,1.38131275
1704704160000,43907.5,43907.5,43907.5,43907.5,5.81426863
1704704220000,43899.5,43899.5,43899.5,43899.5,9.77027073
1704704280000,43899.5,43899.5,43887.5,43887.5,9.95815072
1704704340000,43887.5,43898.0,43887.5,43897.5,1.77382917
1704704400000,43892.0,43899.0,43889.0,43899.0,1.9386132
1704704460000,43899.5,43912.0,43899.5,43912.0,1.21271615
1704704520000,43912.5,43934.5,43912.5,43934.5,1.83779304
1704704580000,43934.5,43934.5,43934.5,43934.5,0.0
1704704640000,43910.5,43910.5,43909.0,43909.0,0.70484513
1704704700000,43902.5,43908.0,43900.5,43908.0,2.01385904
1704704760000,43907.5,43907.5,43907.5,43907.5,0.73153789
1704704820000,43900.5,43900.5,43900.5,43900.5,0.58450359
1704704880000,43908.0,43908.0,43878.0,43878.0,4.57125912
1704704940000,43870.5,43881.5,43870.0,43881.5,5.98047543
1704705000000,43888.0,43888.0,43888.0,43888.0,1.0529074
1704705060000,43900.0,43901.5,43900.0,43901.5,5.87259525
1704705120000,43908.5,43908.5,43901.5,43901.5,0.88526846
1704705180000,43894.5,43894.5,43876.0,43876.5,4.60303123
1704705240000,43876.5,43876.5,43876.5,43876.5,0.0
1704705300000,43899.5,43903.0,43893.0,43893.0,2.9178572
1704705360000,43898.0,43909.0,43898.0,43909.0,1.17079744
1704705420000,43905.0,43905.0,43905.0,43905.0,0.00022776
1704705480000,43899.5,43899.5,43899.5,43899.5,0.50137245
1704705540000,43908.5,43908.5,43908.5,43908.5,0.87090199
1704705600000,43914.5,43950.0,43911.5,43911.5,10.15020115
1704705660000,43912.5,43917.5,43906.0,43906.0,5.19627067
1704705720000,43906.0,43906.0,43881.0,43882.0,0.71312831
1704705780000,43881.0,43881.0,43878.0,43878.0,3.93836618
1704705840000,43878.0,43878.0,43861.5,43861.5,0.50289137
1704705900000,43867.5,43874.0,43860.0,43874.0,4.27688813
1704705960000,43861.5,43861.5,43861.5,43861.5,4.60836953
1704706020000,43861.5,43869.5,43845.0,43845.0,2.46801932
1704706080000,43865.5,43871.5,43865.5,43871.5,1.09121597
1704706140000,43871.5,43874.0,43866.0,43870.0,2.86312346
1704706200000,43870.0,43873.5,43869.0,43871.0,2.17499559
1704706260000,43857.0,43857.0,43844.0,43848.0,10.16615362
1704706320000,43848.0,43848.0,43833.5,43833.5,11.67925018
1704706380000,43831.0,43854.5,43830.5,43853.0,4.12864923
1704706440000,43864.0,43864.5,43864.0,43864.5,0.84555848
1704706500000,43864.0,43864.0,43850.5,43856.5,3.37021353
1704706560000,43849.0,43849.0,43849.0,43849.0,0.55941983
1704706620000,43836.5,43836.5,43820.0,43825.0,2.31391374
1704706680000,43816.0,43827.5,43816.0,43827.5,6.70744098
1704706740000,43863.0,43863.0,43844.5,43848.5,33.05432854
1704706800000,43848.5,43878.0,43848.5,43878.0,16.77343104
1704706860000,43878.0,43885.5,43878.0,43885.5,160.84428228
1704706920000,43885.5,43900.5,43865.5,43865.5,201.69726712
1704706980000,43865.5,43883.0,43865.5,43883.0,200.79611125
1704707040000,43869.0,43883.5,43869.0,43883.5,0.13583727
1704707100000,43883.5,43883.5,43866.5,43866.5,4.62621106
1704707160000,43866.5,43882.0,43866.5,43882.0,5.41914565
1704707220000,43874.0,43878.0,43874.0,43878.0,0.80001204
1704707280000,43878.0,43880.5,43878.0,43880.5,22.85587399
1704707340000,43880.5,43880.5,43880.5,43880.5,13.67340822
1704707400000,43867.0,43875.5,43867.0,43875.5,25.13142961
1704707460000,43875.5,43875.5,43836.0,43836.0,136.30705136
1704707520000,43788.0,43788.0,43788.0,43788.0,34.01060794
1704707580000,43788.0,43793.5,43783.5,43783.5,148.98964878
1704707640000,43776.0,43778.5,43757.0,43770.0,79.26461545
1704707700000,43770.0,43770.0,43732.0,43732.0,68.11039167
1704707760000,43732.0,43736.5,43703.5,43736.5,116.51167479
1704707820000,43736.5,43765.0,43736.5,43754.5,107.76599143
1704707880000,43754.5,43754.5,43753.0,43753.0,84.57253139
1704707940000,43767.5,43767.5,43767.5,43767.5,2.81441709
1704708000000,43744.5,43754.5,43744.0,43754.5,12.41616949
1704708060000,43759.5,43786.0,43752.0,43759.5,3.05294508
1704708120000,43759.5,43759.5,43748.5,43757.5,7.00756596
1704708180000,43771.5,43779.5,43771.5,43779.5,18.0826643
1704708240000,43779.5,43779.5,43779.5,43779.5,3.95618954
1704708300000,43779.5,43779.5,43779.5,43779.5,0.0
1704708360000,43742.5,43766.5,43742.5,43762.5,9.81645108
1704708420000,43763.0,43773.5,43758.0,43773.5,2.75471134
1704708480000,43785.0,43793.5,43785.0,43793.5,10.67211333
1704708540000,43793.5,43806.5,43793.5,43806.5,9.60351069
1704708600000,43813.0,43813.0,43813.0,43813.0,0.89630932
1704708660000,43807.0,43812.5,43807.0,43812.5,1.0022999
1704708720000,43811.5,43811.5,43798.5,43811.5,11.69492055
1704708780000,43824.5,43824.5,43821.5,43821.5,0.68479674
1704708840000,43815.0,43823.5,43815.0,43823.5,0.86347686
1704708900000,43833.5,43841.0,43833.5,43841.0,11.17242853
1704708960000,43841.0,43883.0,43841.0,43883.0,14.2327886
1704709020000,43886.0,43902.0,43886.0,43902.0,21.05501679
1704709080000,43906.0,43958.5,43906.0,43958.5,69.98228949
1704709140000,43948.0,43948.0,43937.0,43937.0,2.92334689
1704709200000,43937.0,43940.5,43930.5,43940.5,4.68362645
1704709260000,43948.0,43970.0,43948.0,43950.5,8.77488458
1704709320000,43950.5,43952.5,43950.5,43952.5,10.73093076
1704709380000,43964.0,43980.0,43964.0,43980.0,34.82242213
1704709440000,43980.0,43980.0,43980.0,43980.0,24.99993179
1704709500000,43988.0,44006.5,43988.0,43995.5,22.62623799
1704709560000,43986.5,43988.0,43986.5,43988.0,0.26712062
1704709620000,43988.0,44022.5,43988.0,44022.5,23.11248242
1704709680000,44028.5,44055.5,44020.0,44055.5,1.62511193
1704709740000,44037.5,44037.5,44037.5,44037.5,2.26602328
1704709800000,44038.0,44044.0,44038.0,44044.0,12.05027364
1704709860000,44052.5,44052.5,44019.0,44019.0,9.06825774
1704709920000,44012.0,44012.5,44010.0,44010.0,2.23784117
1704709980000,44001.5,44001.5,44001.5,44001.5,7.40724748
1704710040000,44001.5,44006.0,43999.0,44006.0,6.36478263
1704710100000,44006.0,44030.5,44006.0,44026.5,1.83473612
1704710160000,44015.0,44015.0,44013.0,44013.0,0.42532404
1704710220000,44006.5,44013.5,44006.5,44013.5,3.45760594
1704710280000,44008.0,44011.5,44008.0,44011.5,0.4542018
1704710340000,44014.0,44014.5,44014.0,44014.5,0.42713481
1704710400000,44021.0,44021.0,44021.0,44021.0,0.00045433
1704710460000,44022.0,44022.0,44022.0,44022.0,0.33074372
1704710520000,44027.5,44044.0,44025.5,44025.5,5.13337633
1704710580000,44011.0,44011.0,43999.0,43999.0,1.86481449
1704710640000,43999.0,43999.0,43999.0,43999.0,0.0
1704710700000,44003.0,44003.0,44001.0,44001.0,0.00590895
1704710760000,44003.0,44003.0,44003.0,44003.0,0.06772266
1704710820000,44010.5,44018.5,44010.5,44018.5,4.16019212
1704710880000,44032.5,44063.0,44032.5,44063.0,15.06336009
1704710940000,44038.5,44038.5,44030.5,44038.0,11.71010966
1704711000000,44063.5,44064.0,44053.0,44053.0,4.53786239
1704711060000,44041.0,44041.0,44036.0,44039.0,14.08905929
1704711120000,44069.0,44075.0,44064.5,44074.0,2.88027062
1704711180000,44074.0,44123.0,44074.0,44107.0,38.50900897
1704711240000,44125.5,44127.0,44125.0,44127.0,8.78449506
1704711300000,44116.0,44116.0,44089.5,44089.5,2.47193656
1704711360000,44092.5,44092.5,44092.5,44092.5,0.0002268
1704711420000,44092.5,44101.5,44092.0,44101.5,3.00365637
1704711480000,44105.0,44134.0,44105.0,44133.0,1.14044958
1704711540000,44131.5,44131.5,44116.5,44123.0,0.28240875
1704711600000,44123.0,44129.5,44121.5,44127.0,2.35781267
1704711660000,44131.5,44131.5,44122.5,44122.5,5.59877327
1704711720000,44130.0,44130.0,44118.5,44118.5,0.87917768
1704711780000,44127.5,44127.5,44119.0,44121.0,2.38100324
1704711840000,44121.0,44143.5,44121.0,44142.5,3.39627554
1704711900000,44143.5,44170.5,44143.5,44170.5,19.99388739
1704711960000,44170.5,44184.5,44170.5,44171.0,3.15626243
1704712020000,44168.0,44188.0,44165.5,44183.0,2.71310983
1704712080000,44169.5,44169.5,44150.0,44150.0,5.69711909
1704712140000,44150.0,44182.0,44150.0,44179.5,8.33886255
1704712200000,44176.5,44176.5,44171.0,44171.0,1.83168553
1704712260000,44171.0,44198.0,44171.0,44198.0,12.0590218
1704712320000,44198.0,44217.5,44198.0,44217.5,10.83901146
1704712380000,44222.5,44222.5,44208.5,44208.5,0.00701108
1704712440000,44206.5,44206.5,44197.5,44202.5,2.39140981
1704712500000,44199.5,44199.5,44180.5,44180.5,0.80951374
1704712560000,44187.0,44187.0,44156.5,44156.5,8.48632141
1704712620000,44156.5,44169.5,44149.0,44169.5,16.12229878
1704712680000,44149.0,44149.0,44046.5,44046.5,25.20903876
1704712740000,44017.5,44034.5,43989.0,44020.5,27.75240386
1704712800000,44040.0,44119.0,44040.0,44117.0,11.89329368
1704712860000,44117.0,44117.0,44080.0,44083.0,3.02916164
1704712920000,44083.0,44113.0,44083.0,44113.0,13.20955918
1704712980000,44126.0,44152.5,44124.5,44152.5,42.67495934
1704713040000,44152.5,44171.5,44152.5,44160.5,11.99530392
1704713100000,44160.0,44160.0,44152.0,44160.0,3.9885626
1704713160000,44167.0,44167.0,44160.0,44167.0,7.9357892
1704713220000,44167.0,44167.0,44167.0,44167.0,6.94070234
1704713280000,44187.5,44187.5,44187.5,44187.5,11.10653465
1704713340000,44197.0,44207.0,44197.0,44207.0,11.80376299
1704713400000,44222.0,44223.5,44222.0,44223.5,4.33005755
1704713460000,44223.5,44223.5,44223.5,44223.5,36.57308897
1704713520000,44252.0,44252.0,44251.5,44251.5,7.67558529
1704713580000,44237.5,44237.5,44233.0,44233.0,0.00045213
1704713640000,44224.0,44224.0,44218.5,44218.5,0.54298433
1704713700000,44215.5,44215.5,44201.0,44202.0,12.11416815
1704713760000,44216.5,44227.5,44216.5,44227.5,3.63522637
1704713820000,44243.0,44255.0,44242.5,44255.0,3.59018568
1704713880000,44259.0,44259.0,44221.0,44221.0,2.19274073
1704713940000,44220.5,44260.5,44220.5,44260.5,25.33789931
1704714000000,44260.5,44276.5,44254.5,44273.5,3.9733354
1704714060000,44280.5,44296.0,44275.5,44296.0,42.82637978
1704714120000,44295.5,44295.5,44279.5,44279.5,1.35570624
1704714180000,44279.5,44288.0,44279.5,44285.0,2.78527681
1704714240000,44285.0,44295.0,44281.5,44281.5,7.69950513
1704714300000,44276.0,44317.0,44276.0,44317.0,5.0080625
1704714360000,44317.0,44318.5,44317.0,44318.5,10.00022564
1704714420000,44320.5,44351.5,44320.5,44351.5,31.81958776
1704714480000,44351.5,44387.0,44351.5,44387.0,44.19319947
1704714540000,44396.0,44405.5,44396.0,44405.5,8.87255262
1704714600000,44405.5,44430.0,44405.5,44417.0,9.47060594
1704714660000,44417.0,44431.0,44417.0,44431.0,5.10750381
1704714720000,44430.0,44480.0,44430.0,44480.0,11.70442726
1704714780000,44436.0,44436.0,44420.0,44420.0,2.45568969
1704714840000,44440.5,44444.5,44436.0,44444.5,1.70738229
1704714900000,44444.5,44644.0,44444.5,44644.0,89.40402537
1704714960000,44643.5,44654.5,44643.5,44653.5,55.03509249
1704715020000,44653.5,44653.5,44653.5,44653.5,0.0
1704715080000,44653.5,44653.5,44653.5,44653.5,0.0
1704715140000,44653.5,44653.5,44653.5,44653.5,0.0
1704715200000,44653.5,44653.5,44653.5,44653.5,0.0
1704715260000,44653.5,44653.5,44653.5,44653.5,0.0
1704715320000,44653.5,44653.5,44653.5,44653.5,0.0
1704715380000,44653.5,44653.5,44653.5,44653.5,0.0
1704715440000,44654.5,45000.0,44654.5,45000.0,211.0373139
1704715500000,45000.0,45000.0,44955.5,44955.5,0.10894184
1704715560000,44955.5,44955.5,44955.5,44955.5,0.0
1704715620000,44897.0,44897.0,44897.0,44897.0,27.28690113
1704715680000,44928.0,45004.5,44928.0,45004.5,15.54954557
1704715740000,45004.5,45004.5,45004.5,45004.5,0.4444
1704715800000,44948.0,45001.5,44948.0,45001.5,21.67066193
1704715860000,45015.5,45015.5,44973.5,44973.5,0.00222166
1704715920000,45015.5,45030.0,45015.5,45030.0,23.74353282
1704715980000,45030.0,45199.5,45030.0,45199.5,19.77205457
1704716040000,45157.0,45157.0,45135.5,45142.0,14.54485039
1704716100000,45199.5,45199.5,45199.5,45199.5,0.05442538
1704716160000,45199.5,45199.5,45036.5,45036.5,11.02069793
1704716220000,45036.5,45036.5,45036.5,45036.5,0.0
1704716280000,45009.0,45009.0,44881.0,44881.0,11.88577325
1704716340000,44864.5,44864.5,44846.0,44846.0,46.8638505
1704716400000,44862.0,44886.0,44862.0,44886.0,14.80409872
1704716460000,44833.5,44833.5,44833.5,44833.5,5.29135579
1704716520000,44829.5,44857.0,44829.5,44857.0,21.74378094
1704716580000,44891.5,44891.5,44859.5,44859.5,4.06625727
1704716640000,44874.5,44874.5,44864.5,44864.5,0.46908606
1704716700000,44874.5,44898.0,44874.5,44898.0,14.17881748
1704716760000,44891.5,44923.5,44891.5,44923.5,20.79859192
1704716820000,44923.5,44923.5,44923.5,44923.5,0.0
1704716880000,44897.5,44897.5,44819.5,44819.5,5.77664562
1704716940000,44804.0,44807.5,44371.0,44534.0,139.30143245
1704717000000,44534.0,44683.5,44534.0,44683.5,23.81096763
1704717060000,44686.0,44774.5,44686.0,44774.5,18.00693663
1704717120000,44774.5,44786.0,44730.0,44742.5,14.72565906
1704717180000,44709.0,44788.0,44709.0,44788.0,9.43369102
1704717240000,44797.0,44798.0,44776.0,44777.5,5.02996343
1704717300000,44789.0,44819.0,44788.5,44819.0,13.19390208
1704717360000,44824.0,44848.5,44819.5,44848.5,11.59585943
1704717420000,44869.0,44870.0,44827.0,44832.0,16.59523529
1704717480000,44831.5,44833.5,44774.5,44833.5,30.28319674
1704717540000,44845.0,44846.0,44845.0,44846.0,0.77331645
1704717600000,44838.0,44897.5,44838.0,44897.5,42.19431279
1704717660000,44900.0,44920.5,44900.0,44920.5,8.4111573
1704717720000,44927.0,44961.5,44923.5,44923.5,52.58661205
1704717780000,44923.5,44987.5,44923.5,44987.5,23.96190659
1704717840000,44984.0,44984.0,44958.5,44958.5,4.72525398
1704717900000,44965.0,44965.0,44963.0,44963.0,1.60191261
1704717960000,44959.5,44996.0,44959.5,44996.0,14.58096919
1704718020000,44991.5,44991.5,44963.5,44963.5,8.31277326
1704718080000,44938.0,44938.0,44866.0,44870.5,23.63461194
1704718140000,44906.5,44923.0,44900.0,44923.0,3.42056057
1704718200000,44940.5,44966.5,44940.5,44966.5,7.93224375
1704718260000,44966.5,44970.5,44965.5,44965.5,9.81883846
1704718320000,44964.5,44987.5,44962.5,44987.5,2.67729284
1704718380000,44987.5,44989.5,44977.5,44982.5,24.4450663
1704718440000,44983.5,45006.5,44978.0,44995.0,10.20328349
1704718500000,44995.0,45002.5,44990.5,44992.0,3.38307638
1704718560000,45000.5,45033.0,44993.0,45030.5,21.84150023
1704718620000,45031.0,45049.5,45023.5,45040.5,54.37382933
1704718680000,45068.0,45175.5,45068.0,45175.0,89.81785768
1704718740000,45143.0,45143.0,45103.5,45143.0,16.19118352
1704718800000,45138.5,45167.0,45138.5,45167.0,33.90265109
1704718860000,45197.0,45200.0,45065.0,45112.5,32.95675916
1704718920000,45112.5,45117.5,45068.5,45112.5,22.56298345
1704718980000,45112.5,45129.5,45111.0,45127.0,9.0887067
1704719040000,45127.0,45127.0,45058.5,45058.5,53.6834306
1704719100000,45058.5,45058.5,45035.0,45046.5,12.34204839
1704719160000,45049.5,45096.5,45049.5,45085.5,3.0250901
1704719220000,45077.5,45081.5,45039.0,45039.0,4.43512542
1704719280000,45038.5,45067.5,45038.5,45066.5,9.13606295
1704719340000,45052.5,45065.5,45052.5,45062.0,16.09097182
1704719400000,45075.5,45079.5,45055.0,45079.5,4.65434376
1704719460000,45089.5,45106.0,45089.5,45096.5,2.36533462
1704719520000,45075.5,45075.5,45073.5,45075.5,1.89952585
1704719580000,45103.0,45121.5,45103.0,45121.5,2.77784848
1704719640000,45120.5,45137.5,45111.5,45137.5,12.20892214
1704719700000,45142.0,45151.5,45133.5,45151.5,11.52099337
1704719760000,45168.5,45168.5,45157.5,45161.5,0.04849116
1704719820000,45152.5,45152.5,45123.0,45123.0,0.3902341
1704719880000,45123.0,45123.0,45061.0,45061.0,4.54477967
1704719940000,45061.0,45061.0,45029.0,45029.0,24.23102082
1704720000000,45043.5,45043.5,45043.5,45043.5,8.73266953
1704720060000,45050.5,45050.5,45050.5,45050.5,5.83456343
1704720120000,45050.5,45050.5,45041.5,45041.5,1.87745308
1704720180000,45042.0,45084.5,45042.0,45081.0,2.65103028
1704720240000,45084.5,45100.0,45084.5,45100.0,4.58251829
1704720300000,45099.5,45099.5,45037.0,45080.5,6.90865831
1704720360000,45100.0,45146.5,45100.0,45146.5,30.54909151
1704720420000,45147.0,45177.5,45147.0,45177.5,16.82700697
1704720480000,45177.5,45204.5,45177.5,45194.0,10.68710051
1704720540000,45178.5,45192.5,45162.0,45162.0,1.03737652
1704720600000,45166.0,45177.5,45100.0,45141.5,10.04357123
1704720660000,45141.0,45152.0,45140.0,45145.5,11.65872433
1704720720000,45145.5,45145.5,45101.0,45101.0,6.81842579
1704720780000,45101.0,45101.0,45050.0,45068.0,16.10588737
1704720840000,45072.0,45072.0,45069.5,45069.5,11.00275122
1704720900000,45055.0,45055.0,45019.5,45019.5,11.46846435
1704720960000,45019.5,45019.5,44965.5,45008.0,11.42579841
1704721020000,45012.0,45038.5,45012.0,45029.0,8.41534506
1704721080000,45031.5,45045.5,45026.5,45045.5,7.75622584
1704721140000,45058.5,45090.5,45058.5,45067.5,2.17699884
1704721200000,45046.0,45048.5,45046.0,45048.0,0.49393594
1704721260000,45048.0,45062.5,45048.0,45055.5,1.63527367
1704721320000,45058.5,45067.5,45058.5,45067.0,1.04441141
1704721380000,45058.5,45058.5,45056.5,45056.5,3.31237241
1704721440000,45061.5,45062.0,45055.5,45055.5,2.39570329
1704721500000,45055.0,45055.0,45055.0,45055.0,0.54666519
1704721560000,45040.0,45040.0,45002.5,45002.5,16.50474983
1704721620000,45005.0,45032.0,44997.0,44997.0,2.04830671
1704721680000,44984.0,44987.0,44946.0,44946.0,15.54226522
1704721740000,44933.0,44935.0,44894.5,44894.5,31.2823057
1704721800000,44900.0,44933.0,44900.0,44933.0,3.27178683
1704721860000,44936.0,44940.5,44932.5,44932.5,1.62420329
1704721920000,44937.0,44962.0,44924.5,44962.0,0.07053492
1704721980000,44962.0,44978.5,44962.0,44977.5,1.94515712
1704722040000,44976.0,44986.5,44968.5,44968.5,0.2708307
1704722100000,44974.5,44980.5,44970.5,44970.5,3.5044878
1704722160000,44964.0,44979.5,44964.0,44979.0,1.00969437
1704722220000,44979.5,44991.5,44979.5,44991.5,1.11729025
1704722280000,44998.0,44999.5,44998.0,44999.5,4.12962228
1704722340000,44992.5,44998.5,44985.5,44995.0,4.5395699
1704722400000,44966.0,44988.0,44966.0,44988.0,15.22007762
1704722460000,45005.0,45006.5,45005.0,45006.5,5.62209048
1704722520000,44983.5,44983.5,44960.5,44960.5,2.37681141
1704722580000,44941.0,44963.5,44940.5,44963.5,1.90774237
1704722640000,44963.5,44967.5,44963.5,44963.5,1.03525392
1704722700000,44975.0,44983.0,44967.0,44967.0,3.10678033
1704722760000,44981.0,44982.0,44961.5,44961.5,1.06745381
1704722820000,44958.5,44958.5,44919.0,44919.0,16.08016844
1704722880000,44926.5,44926.5,44908.0,44909.0,7.3042859
1704722940000,44913.0,44924.0,44869.5,44883.0,182.50961183
1704723000000,44898.5,44949.5,44898.5,44949.5,0.24941633
1704723060000,44950.0,44975.5,44950.0,44975.5,3.60261825
1704723120000,44976.0,45010.0,44976.0,45010.0,12.35697502
1704723180000,45013.5,45014.0,45012.0,45013.0,2.58031014
1704723240000,45012.5,45013.0,44990.5,45013.0,52.13834044
1704723300000,45013.0,45049.0,45013.0,45049.0,24.8731939
1704723360000,45049.0,45067.0,45049.0,45054.0,15.32579993
1704723420000,45054.0,45054.0,45047.5,45047.5,0.04284335
1704723480000,45050.5,45050.5,45036.0,45036.0,1.03566783
1704723540000,45036.0,45036.0,44985.5,44985.5,1.57165473
1704723600000,44985.5,44999.5,44985.5,44999.5,1.58472702
1704723660000,45010.0,45022.0,45002.5,45002.5,2.26206864
1704723720000,45002.5,45014.5,45002.5,45014.5,0.02732483
1704723780000,45015.0,45015.0,45015.0,45015.0,0.82439187
1704723840000,45030.5,45031.5,45030.5,45031.5,1.193857
1704723900000,45031.5,45031.5,45031.5,45031.5,0.0
1704723960000,45042.0,45043.0,45042.0,45043.0,0.52194816
1704724020000,45042.5,45044.0,45042.5,45044.0,1.84289512
1704724080000,45052.5,45052.5,45052.5,45052.5,8.39021142
1704724140000,45052.5,45058.0,45052.5,45058.0,0.31984863
1704724200000,45056.0,45056.0,45056.0,45056.0,0.06214489
1704724260000,45069.0,45134.5,45069.0,45134.5,29.6216856
1704724320000,45134.0,45134.0,45093.5,45106.5,3.53450608
1704724380000,45106.5,45138.0,45106.5,45138.0,22.69715832
1704724440000,45089.0,45092.0,45085.0,45085.0,1.22672465
1704724500000,45085.0,45096.5,45085.0,45096.5,13.72235731
1704724560000,45119.0,45124.0,45113.0,45114.5,5.13737761
1704724620000,45100.5,45100.5,45080.0,45080.0,2.14386443
1704724680000,45049.5,45056.5,45018.0,45018.0,11.18447546
1704724740000,45018.0,45018.0,45018.0,45018.0,0.0
1704724800000,45055.5,45059.0,45055.5,45056.5,3.51215407
1704724860000,45061.5,45064.5,45060.0,45062.0,1.9346653
1704724920000,45062.0,45062.0,45062.0,45062.0,0.0
1704724980000,45076.5,45090.0,45065.5,45089.5,5.32282525
1704725040000,45090.0,45094.0,45090.0,45094.0,0.70564069
1704725100000,45091.0,45132.0,45091.0,45121.5,1.55171383
1704725160000,45121.5,45142.0,45115.0,45142.0,18.82467321
1704725220000,45143.0,45143.0,45117.0,45117.0,2.60790241
1704725280000,45102.5,45102.5,45025.0,45025.5,2.525818
1704725340000,45025.5,45031.0,44998.5,45003.0,17.42828898
1704725400000,44994.5,45012.5,44976.5,45012.5,16.67079497
1704725460000,45017.5,45018.0,45015.5,45018.0,0.41339031
1704725520000,45014.0,45018.0,45012.0,45017.5,12.30066513
1704725580000,44990.5,44994.0,44956.0,44956.0,13.62840084
1704725640000,44956.0,44960.0,44922.5,44922.5,55.91543372
1704725700000,44922.5,44925.5,44884.5,44884.5,21.31293162
1704725760000,44884.5,44885.0,44807.0,44826.5,14.42890733
1704725820000,44822.0,44851.5,44822.0,44851.5,9.40980202
1704725880000,44869.5,44898.0,44869.5,44895.5,8.61001232
1704725940000,44877.5,44877.5,44862.0,44862.0,12.70458091
1704726000000,44862.0,44879.5,44849.0,44859.5,13.09402172
1704726060000,44864.5,44865.5,44856.0,44865.5,3.09702883
1704726120000,44833.0,44851.5,44833.0,44842.5,12.08308144
